# ----------------------------------------
# 1 Master View
# Sessions - Details of Cities - Export by Month
# 20220901-20220930
# ----------------------------------------

City ID,City,Country,Country ISO Code,Continent,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
1026704,Porter,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026711,Prairie View,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:01:40,3
1026716,Prosper,United States,US,Americas,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,2,2,00:01:03,5
1026744,Rosenberg,United States,US,Americas,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,3,00:00:00,3
1026750,Rowlett,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:11:07,4
1026758,San Angelo,United States,US,Americas,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
1026761,San Benito,United States,US,Americas,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,3,00:00:55,4
1026765,San Marcos,United States,US,Americas,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,3,2,00:41:55,38
1026773,Schertz,United States,US,Americas,US$0.00,13,2,15.38%,3,23.08%,0,0.00%,3,3,01:43:20,164
1026780,Sealy,United States,US,Americas,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
1026782,Seguin,United States,US,Americas,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,3,2,00:08:23,8
1026783,Seminole,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026788,Sherman,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026789,Shiner,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026801,Sour Lake,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026803,South Padre Island,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026804,Southlake,United States,US,Americas,US$0.00,6,2,33.33%,0,0.00%,0,0.00%,6,2,00:09:01,24
1026808,Spring,United States,US,Americas,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,3,3,00:13:48,6
1026825,Sugar Land,United States,US,Americas,US$0.00,9,3,33.33%,0,0.00%,0,0.00%,8,8,01:19:44,59
1026829,Tahoka,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:01:17,4
1026831,Temple,United States,US,Americas,US$0.00,6,3,50.00%,0,0.00%,0,0.00%,5,4,00:25:26,32
1026834,Texarkana,United States,US,Americas,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:22:49,29
1026835,Texas City,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:58,4
1026836,The Colony,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:01:09,8
1026847,Tomball,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:01:02,3
1026853,Tulia,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026855,Tyler,United States,US,Americas,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,3,3,00:01:10,5
1026860,Van Alstyne,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:05:40,8
1026865,Victoria,United States,US,Americas,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,2,2,00:03:27,15
1026866,Vidor,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:43,2
1026867,Waco,United States,US,Americas,US$0.00,7,3,42.86%,0,0.00%,0,0.00%,7,6,00:42:31,30
1026873,Waxahachie,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026874,Weatherford,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026878,Weslaco,United States,US,Americas,US$0.00,5,4,80.00%,0,0.00%,0,0.00%,5,5,00:00:00,6
1026881,Wharton,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026891,Wills Point,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026899,Wylie,United States,US,Americas,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:03:06,5
1026900,Yoakum,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:01:50,8
1026901,Zapata,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026912,Cedar City,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:01:20,6
1026915,Clearfield,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026920,Draper,United States,US,Americas,US$0.00,6,1,16.67%,0,0.00%,0,0.00%,6,5,00:03:40,19
1026930,Farmington,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026935,Heber City,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:03,2
1026939,Hurricane,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026945,Kaysville,United States,US,Americas,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,1,00:00:00,2
1026947,Layton,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:29:00,18
1026949,Lehi,United States,US,Americas,US$0.00,8,1,12.50%,1,12.50%,0,0.00%,7,5,00:27:20,53
1026952,Logan,United States,US,Americas,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,2,00:02:12,5
1026957,Midvale,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:34,2
1026965,Nephi,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:00,2
1026968,North Salt Lake,United States,US,Americas,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:00:06,3
1026969,Ogden,United States,US,Americas,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,3,2,00:03:02,6
1026971,Orem,United States,US,Americas,US$0.00,101,41,40.59%,0,0.00%,0,0.00%,91,89,10:55:20,331
1026977,Pleasant Grove,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:25,3
1026978,Price,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:03:29,4
1026979,Providence,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
1026980,Provo,United States,US,Americas,US$0.00,7,3,42.86%,0,0.00%,0,0.00%,7,7,00:06:50,19
1026982,Richfield,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026984,Riverton,United States,US,Americas,US$0.00,6,2,33.33%,1,16.67%,0,0.00%,4,3,00:38:43,71
1026987,Roy,United States,US,Americas,US$0.00,4,1,25.00%,0,0.00%,0,0.00%,3,2,00:50:16,16
1026990,Salt Lake City,United States,US,Americas,US$0.00,56,17,30.36%,4,7.14%,0,0.00%,35,29,03:56:54,493
1026991,Sandy,United States,US,Americas,US$0.00,7,2,28.57%,0,0.00%,0,0.00%,6,5,00:15:59,23
1026993,Santaquin,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1026998,Springville,United States,US,Americas,US$0.00,5,0,0.00%,0,0.00%,0,0.00%,3,3,00:10:18,23
1026999,St. George,United States,US,Americas,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,3,00:00:00,3
1027001,Syracuse,United States,US,Americas,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,3,1,00:01:41,6
1027004,Tremonton,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027010,West Jordan,United States,US,Americas,US$0.00,3,1,33.33%,2,66.67%,0,0.00%,3,3,00:12:22,39
1027012,Woods Cross,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027013,Abingdon,United States,US,Americas,US$0.00,3,0,0.00%,0,0.00%,0,0.00%,3,3,00:06:58,10
1027019,Alexandria,United States,US,Americas,US$0.00,10,6,60.00%,1,10.00%,0,0.00%,10,8,00:19:40,24
1027023,Annandale,United States,US,Americas,US$0.00,20,8,40.00%,4,20.00%,0,0.00%,8,5,01:10:28,207
1027033,Bassett,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027036,Bedford,United States,US,Americas,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,1,00:00:18,3
1027040,Big Stone Gap,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027041,Blacksburg,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027053,Bristow,United States,US,Americas,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,2,00:17:31,33
1027067,Chantilly,United States,US,Americas,US$0.00,10,7,70.00%,0,0.00%,0,0.00%,7,6,00:00:56,13
1027073,Chesapeake,United States,US,Americas,US$0.00,12,5,41.67%,0,0.00%,0,0.00%,7,5,01:33:05,59
1027074,Chester,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027075,Chesterfield,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027076,Chincoteague,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027077,Christiansburg,United States,US,Americas,US$0.00,4,1,25.00%,1,25.00%,0,0.00%,2,2,00:25:17,49
1027080,Clifton,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:08:43,12
1027084,Cloverdale,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027087,Colonial Heights,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:42,4
1027092,Culpeper,United States,US,Americas,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,3,2,00:27:40,14
1027096,Danville,United States,US,Americas,US$0.00,6,1,16.67%,0,0.00%,0,0.00%,5,5,00:09:01,16
1027106,Dulles,United States,US,Americas,US$0.00,8,1,12.50%,0,0.00%,0,0.00%,7,5,00:51:44,74
1027107,Dumfries,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027108,Dunn Loring,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:08,2
1027113,Emporia,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:03:31,13
1027116,Fairfax,United States,US,Americas,US$0.00,18,3,16.67%,2,11.11%,0,0.00%,12,9,01:13:06,172
1027118,Falls Church,United States,US,Americas,US$0.00,3,0,0.00%,0,0.00%,0,0.00%,1,1,00:08:36,23
1027127,Forest,United States,US,Americas,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,1,00:06:40,7
1027130,Fredericksburg,United States,US,Americas,US$0.00,7,4,57.14%,0,0.00%,0,0.00%,6,6,00:10:47,26
1027131,Front Royal,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027132,Fort Belvoir,United States,US,Americas,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:37,6
1027137,Gainesville,United States,US,Americas,US$0.00,4,1,25.00%,0,0.00%,0,0.00%,3,2,00:33:54,24
1027142,Glen Allen,United States,US,Americas,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,1,0,00:15:40,15
1027156,Hampton,United States,US,Americas,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
1027158,Harrisonburg,United States,US,Americas,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
1027163,Herndon,United States,US,Americas,US$0.00,20,8,40.00%,2,10.00%,0,0.00%,10,8,03:42:34,201
1027164,Highland Springs,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027166,Hinton,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027180,Kilmarnock,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027187,Lebanon,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027193,Locust Grove,United States,US,Americas,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
1027194,Lorton,United States,US,Americas,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,3,00:02:59,8
1027201,Lynchburg,United States,US,Americas,US$0.00,10,4,40.00%,0,0.00%,0,0.00%,9,9,00:34:52,21
1027204,Madison Heights,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027206,Manassas,United States,US,Americas,US$0.00,12,5,41.67%,0,0.00%,0,0.00%,10,8,00:25:56,79
1027217,Merrifield,United States,US,Americas,US$0.00,4,0,0.00%,0,0.00%,0,0.00%,2,1,00:28:49,28
1027221,Midlothian,United States,US,Americas,US$0.00,6,2,33.33%,0,0.00%,0,0.00%,5,4,00:17:58,53
1027237,Newport News,United States,US,Americas,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,3,00:00:49,9
1027239,Norfolk,United States,US,Americas,US$0.00,42,15,35.71%,0,0.00%,0,0.00%,28,26,02:32:24,122
1027243,Oakton,United States,US,Americas,US$0.00,8,4,50.00%,0,0.00%,0,0.00%,5,3,00:02:25,15
1027252,Petersburg,United States,US,Americas,US$0.00,7,6,85.71%,1,14.29%,0,0.00%,5,5,00:07:05,22
1027254,Poquoson,United States,US,Americas,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,3,3,00:02:12,9
1027255,Portsmouth,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027257,Prince George,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027264,Radford,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:02:18,4
1027269,Richlands,United States,US,Americas,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,1,1,00:03:16,8
1027270,Richmond,United States,US,Americas,US$0.00,12,7,58.33%,0,0.00%,0,0.00%,9,8,00:10:59,29
1027271,Roanoke,United States,US,Americas,US$0.00,21,12,57.14%,0,0.00%,0,0.00%,19,18,00:53:34,52
1027275,Ruckersville,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:04:57,6
1027285,South Boston,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027288,Spotsylvania Courthouse,United States,US,Americas,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,1,1,00:21:15,20
1027289,Springfield,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027290,Stafford,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:07:07,11
1027301,Suffolk,United States,US,Americas,US$0.00,4,1,25.00%,1,25.00%,0,0.00%,3,2,00:35:01,18
1027308,Toano,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:08:35,2
1027317,Vienna,United States,US,Americas,US$0.00,5,1,20.00%,1,20.00%,0,0.00%,4,3,01:05:46,58
1027320,Virginia Beach,United States,US,Americas,US$0.00,10,5,50.00%,0,0.00%,0,0.00%,10,9,00:13:33,36
1027325,Warrenton,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027327,Washington,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027331,Waynesboro,United States,US,Americas,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
1027337,Williamsburg,United States,US,Americas,US$0.00,5,2,40.00%,0,0.00%,0,0.00%,3,3,00:16:24,13
1027339,Winchester,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027343,Woodbridge,United States,US,Americas,US$0.00,5,3,60.00%,0,0.00%,0,0.00%,2,2,00:07:59,12
1027363,Burlington,United States,US,Americas,US$0.00,27,9,33.33%,2,7.41%,0,0.00%,11,9,01:15:34,107
1027389,Franklin,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027430,Norwich,United States,US,Americas,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,2,2,00:08:02,16
1027447,Rutland,United States,US,Americas,US$0.00,4,1,25.00%,0,0.00%,0,0.00%,3,3,00:05:00,18
1027460,Stowe,United States,US,Americas,US$0.00,10,2,20.00%,0,0.00%,0,0.00%,10,9,00:40:12,68
1027494,Aberdeen,United States,US,Americas,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
1027501,Anacortes,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027503,Arlington,United States,US,Americas,US$0.00,3,1,33.33%,1,33.33%,0,0.00%,2,2,00:38:45,55
1027505,Auburn,United States,US,Americas,US$0.00,4,2,50.00%,0,0.00%,0,0.00%,4,3,00:00:59,8
1027508,Belfair,United States,US,Americas,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,2,2,00:20:15,66
1027516,Blaine,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:48,3
1027517,Bothell,United States,US,Americas,US$0.00,9,1,11.11%,0,0.00%,0,0.00%,8,5,00:52:05,59
1027519,Bremerton,United States,US,Americas,US$0.00,5,2,40.00%,0,0.00%,0,0.00%,4,4,00:05:29,24
1027539,Cheney,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027571,Duvall,United States,US,Americas,US$0.00,13,1,7.69%,2,15.38%,0,0.00%,7,5,02:33:52,252
1027588,Federal Way,United States,US,Americas,US$0.00,11,2,18.18%,2,18.18%,0,0.00%,7,6,01:28:39,139
1027591,Freeland,United States,US,Americas,US$0.00,3,0,0.00%,0,0.00%,0,0.00%,2,2,00:04:16,7
1027592,Friday Harbor,United States,US,Americas,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,2,2,00:03:58,9
1027595,Gig Harbor,United States,US,Americas,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,3,2,00:16:50,27
1027610,Hoquiam,United States,US,Americas,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,2,0,00:10:10,23
1027615,Issaquah,United States,US,Americas,US$0.00,24,6,25.00%,2,8.33%,0,0.00%,9,6,01:32:19,149
1027621,Kenmore,United States,US,Americas,US$0.00,4,1,25.00%,1,25.00%,0,0.00%,3,2,00:57:16,85
1027622,Kennewick,United States,US,Americas,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:00:47,5
1027635,Lakewood,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027642,Longview,United States,US,Americas,US$0.00,3,0,0.00%,0,0.00%,0,0.00%,3,0,00:48:21,28
1027647,Lynnwood,United States,US,Americas,US$0.00,17,5,29.41%,1,5.88%,0,0.00%,17,16,01:33:52,99
1027664,Monroe,United States,US,Americas,US$0.00,6,1,16.67%,1,16.67%,0,0.00%,5,3,00:22:09,46
1027669,Mount Vernon,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:17:49,35
1027670,Mountlake Terrace,United States,US,Americas,US$0.00,4,0,0.00%,0,0.00%,0,0.00%,3,2,00:21:05,17
1027672,Mukilteo,United States,US,Americas,US$0.00,2,0,0.00%,1,50.00%,0,0.00%,2,1,00:24:58,51
1027683,Oak Harbor,United States,US,Americas,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
1027691,Olympia,United States,US,Americas,US$0.00,7,2,28.57%,0,0.00%,0,0.00%,3,2,00:11:07,28
1027696,Oroville,United States,US,Americas,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:01:26,3
1027704,Pasco,United States,US,Americas,US$0.00,3,0,0.00%,0,0.00%,0,0.00%,3,2,00:05:37,8
1027709,Port Angeles,United States,US,Americas,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:04:02,4
