# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20210101-20210131
# ----------------------------------------

Country,Source,Medium,Campaign,Device Category,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
Canada,google,cpc, EXA | Txt ~ AW - Hoodies,tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Canada,google,cpc, MIX | Txt ~ AW - Apparel,desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:02,2
Canada,google,cpc, MIX | Txt ~ AW - Apparel,mobile,US$0.00,3,0,0.00%,0,0.00%,0,0.00%,3,0,00:19:31,55
Canada,google,cpc, MIX | Txt ~ AW - Apparel,tablet,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,1,0,00:00:51,4
Canada,google,cpc, MIX | Txt ~ AW - Bags,desktop,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:24,5
Canada,google,cpc, MIX | Txt ~ AW - Drinkware,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Canada,google,cpc, MIX | Txt ~ AW - T-shirts,desktop,US$0.00,8,8,100.00%,0,0.00%,0,0.00%,7,0,00:00:00,8
Canada,google,cpc, MIX | Txt ~ AW - T-shirts,mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,0,00:00:00,2
Canada,google,cpc, MIX | Txt ~ AW - T-shirts,tablet,US$0.00,5,3,60.00%,0,0.00%,0,0.00%,3,0,00:19:28,9
Canada,google,cpc, MIX | Txt ~ AW - T-shirts (CA),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Canada,google,cpc, MIX | Txt ~ AW - T-shirts (set 0),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Canada,google,cpc, MIX | Txt ~ AW - YouTube,desktop,US$0.00,14,9,64.29%,0,0.00%,0,0.00%,13,0,00:04:07,29
Canada,google,cpc, MIX | Txt ~ AW - YouTube,mobile,US$0.00,4,3,75.00%,0,0.00%,0,0.00%,4,0,00:04:24,8
Canada,google,organic,(not set),desktop,US$0.00,16,2,12.50%,0,0.00%,0,0.00%,5,0,02:33:11,212
Canada,mall.googleplex.com,referral,(not set),desktop,US$0.00,6,2,33.33%,1,16.67%,0,0.00%,4,0,00:32:58,56
Canada,Partners,affiliate,Data Share Promo,desktop,US$0.00,34,21,61.76%,0,0.00%,0,0.00%,16,0,01:20:48,80
Switzerland,(direct),(none),(not set),mobile,US$0.00,4,2,50.00%,0,0.00%,0,0.00%,4,0,00:02:01,11
Switzerland,(not set),(not set),(not set),desktop,US$0.00,5,1,20.00%,0,0.00%,0,0.00%,2,0,00:31:38,15
Switzerland,(not set),(not set),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Switzerland,google,organic,(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:46,6
Switzerland,Partners,affiliate,Data Share Promo,desktop,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,1,0,00:13:56,9
Côte d’Ivoire,(direct),(none),(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:02:42,9
Chile,(direct),(none),(not set),desktop,US$0.00,18,13,72.22%,0,0.00%,0,0.00%,13,0,00:16:31,24
Chile,(direct),(none),(not set),mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,0,00:00:00,2
Cameroon,(direct),(none),(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:01:16,3
China,baidu,organic,(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
China,google,cpc, BMM | Txt ~ AW - Hoodies,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
China,google,cpc, MIX | Txt ~ AW-Brand (US/Cali),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
China,Partners,affiliate,Data Share Promo,desktop,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,1,0,00:46:20,15
Colombia,(direct),(none),(not set),desktop,US$0.00,104,56,53.85%,5,4.81%,0,0.00%,43,0,11:12:17,350
Colombia,(direct),(none),(not set),mobile,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,0,00:00:00,3
Colombia,(not set),(not set),(not set),desktop,US$0.00,4,2,50.00%,1,25.00%,0,0.00%,4,0,00:04:06,16
Colombia,(not set),(not set),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Colombia,google,organic,(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Colombia,Partners,affiliate,Data Share Promo,desktop,US$0.00,10,6,60.00%,3,30.00%,0,0.00%,7,0,03:33:54,71
Costa Rica,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Costa Rica,google,cpc, MIX | Txt ~ AW - Drinkware,mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:43,2
Cape Verde,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:44,2
Cyprus,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Czechia,(direct),(none),(not set),desktop,US$0.00,9,5,55.56%,0,0.00%,0,0.00%,8,0,01:33:59,42
Czechia,(direct),(none),(not set),mobile,US$0.00,4,3,75.00%,0,0.00%,0,0.00%,3,0,00:07:27,21
Czechia,(not set),(not set),(not set),desktop,US$0.00,6,4,66.67%,0,0.00%,0,0.00%,2,0,00:06:37,11
Germany,(direct),(none),(not set),desktop,US$0.00,138,85,61.59%,3,2.17%,0,0.00%,92,0,06:35:32,411
Germany,(direct),(none),(not set),mobile,US$0.00,36,24,66.67%,0,0.00%,0,0.00%,26,0,01:35:56,117
Germany,(direct),(none),(not set),tablet,US$0.00,4,4,100.00%,0,0.00%,0,0.00%,3,0,00:00:00,4
Germany,(not set),(not set),(not set),desktop,US$0.00,10,2,20.00%,0,0.00%,0,0.00%,9,0,00:13:29,33
Germany,(not set),(not set),(not set),mobile,US$0.00,9,2,22.22%,1,11.11%,0,0.00%,6,0,00:22:38,52
Germany,google,cpc, BMM | Txt ~ AW - Hoodies,mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Germany,google,cpc, MIX | Txt ~ AW - Apparel,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Germany,google,organic,(not set),desktop,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,0,00:06:41,8
Germany,google,organic,(not set),mobile,US$0.00,4,3,75.00%,0,0.00%,0,0.00%,3,0,00:01:49,8
Germany,Partners,affiliate,Data Share Promo,desktop,US$0.00,12,5,41.67%,0,0.00%,0,0.00%,11,0,01:01:59,45
Germany,Partners,affiliate,Data Share Promo,mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Denmark,(direct),(none),(not set),desktop,US$0.00,13,7,53.85%,1,7.69%,0,0.00%,11,0,00:15:43,42
Denmark,(direct),(none),(not set),mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,0,00:00:00,2
Denmark,mall.googleplex.com,referral,(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:10,2
Denmark,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Dominican Republic,(direct),(none),(not set),desktop,US$0.00,9,4,44.44%,0,0.00%,0,0.00%,5,0,00:17:54,46
Algeria,(direct),(none),(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:47,4
Ecuador,(direct),(none),(not set),desktop,US$0.00,45,19,42.22%,3,6.67%,0,0.00%,17,0,04:12:55,188
Ecuador,(not set),(not set),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Ecuador,google,cpc, MIX | Txt ~ AW - Apparel,desktop,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,1,0,00:33:52,30
Ecuador,Partners,affiliate,Data Share Promo,desktop,US$0.00,5,0,0.00%,0,0.00%,0,0.00%,3,0,01:25:21,36
Estonia,(direct),(none),(not set),desktop,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,0,00:03:10,5
Egypt,(direct),(none),(not set),desktop,US$0.00,8,5,62.50%,0,0.00%,0,0.00%,5,0,00:17:43,23
Egypt,(direct),(none),(not set),mobile,US$0.00,5,3,60.00%,0,0.00%,0,0.00%,4,0,00:02:49,16
Egypt,google,organic,(not set),mobile,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,1,0,00:05:49,7
Spain,(direct),(none),(not set),desktop,US$0.00,526,249,47.34%,31,5.89%,0,0.00%,259,0,47:30:24,"2,098"
Spain,(direct),(none),(not set),mobile,US$0.00,14,4,28.57%,0,0.00%,0,0.00%,11,0,01:24:25,205
Spain,(direct),(none),(not set),tablet,US$0.00,3,0,0.00%,0,0.00%,0,0.00%,2,0,00:05:46,10
Spain,(not set),(not set),(not set),desktop,US$0.00,34,21,61.76%,1,2.94%,0,0.00%,21,0,01:53:43,97
Spain,(not set),(not set),(not set),mobile,US$0.00,14,6,42.86%,0,0.00%,0,0.00%,8,0,00:26:35,44
Spain,bing,organic,(not set),desktop,US$0.00,4,2,50.00%,0,0.00%,0,0.00%,1,0,00:02:44,10
Spain,google,cpc,(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:02:28,2
Spain,google,organic,(not set),desktop,US$0.00,14,6,42.86%,3,21.43%,0,0.00%,6,0,02:27:46,70
Spain,Partners,affiliate,Data Share Promo,desktop,US$0.00,38,22,57.89%,0,0.00%,0,0.00%,23,0,01:36:48,117
Finland,(direct),(none),(not set),desktop,US$0.00,5,3,60.00%,1,20.00%,0,0.00%,4,0,00:13:00,13
Finland,(direct),(none),(not set),mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,0,00:00:00,2
Finland,google,organic,(not set),desktop,US$0.00,1,0,0.00%,1,100.00%,0,0.00%,1,0,00:13:48,22
Finland,Partners,affiliate,Data Share Promo,desktop,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,1,0,00:33:13,6
France,(direct),(none),(not set),desktop,US$0.00,376,181,48.14%,10,2.66%,0,0.00%,204,0,32:11:21,"1,528"
France,(direct),(none),(not set),mobile,US$0.00,18,12,66.67%,1,5.56%,0,0.00%,14,0,00:17:29,56
France,(not set),(not set),(not set),desktop,US$0.00,28,8,28.57%,2,7.14%,0,0.00%,18,0,03:00:00,116
France,(not set),(not set),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
France,analytics.google.com,referral,(not set),desktop,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,1,0,00:01:03,3
France,google,cpc, BMM | Txt ~ AW - Hoodies,mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:09,2
France,google,cpc, MIX | Txt ~ AW - Drinkware,desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:01:26,3
France,google,cpc, MIX | Txt ~ AW-Brand (US/Cali),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:04:00,6
France,google,cpc,(not set),desktop,US$0.00,14,6,42.86%,0,0.00%,0,0.00%,1,0,01:38:13,53
France,google,organic,(not set),desktop,US$0.00,5,4,80.00%,0,0.00%,0,0.00%,4,0,00:00:43,6
France,Partners,affiliate,Data Share Promo,desktop,US$0.00,37,23,62.16%,0,0.00%,0,0.00%,16,0,02:06:48,116
France,Partners,affiliate,Data Share Promo,mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
United Kingdom,(direct),(none),(not set),desktop,US$0.00,320,166,51.88%,14,4.38%,0,0.00%,180,0,17:10:04,"1,231"
United Kingdom,(direct),(none),(not set),mobile,US$0.00,53,34,64.15%,0,0.00%,0,0.00%,40,0,01:27:19,417
United Kingdom,(direct),(none),(not set),tablet,US$0.00,8,4,50.00%,0,0.00%,0,0.00%,6,0,00:04:39,12
United Kingdom,(not set),(not set),(not set),desktop,US$0.00,87,40,45.98%,1,1.15%,0,0.00%,48,0,04:04:05,226
United Kingdom,(not set),(not set),(not set),mobile,US$0.00,13,3,23.08%,0,0.00%,0,0.00%,11,0,00:33:16,56
United Kingdom,analytics.google.com,referral,(not set),desktop,US$0.00,7,1,14.29%,0,0.00%,0,0.00%,2,0,00:19:57,25
United Kingdom,google,cpc, BMM | Txt ~ AW - Hoodies - lower case description,mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
United Kingdom,google,cpc, MIX | Txt ~ AW - Apparel - lower case description,desktop,US$0.00,1,0,0.00%,1,100.00%,0,0.00%,1,0,00:18:45,34
United Kingdom,google,organic,(not set),desktop,US$0.00,12,6,50.00%,0,0.00%,0,0.00%,9,0,01:06:40,40
United Kingdom,google,organic,(not set),mobile,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,2,0,00:32:36,9
United Kingdom,mall.googleplex.com,referral,(not set),desktop,US$0.00,5,1,20.00%,0,0.00%,0,0.00%,2,0,00:11:03,19
United Kingdom,Partners,affiliate,Data Share Promo,desktop,US$0.00,19,16,84.21%,0,0.00%,0,0.00%,7,0,00:32:16,26
Georgia,(direct),(none),(not set),desktop,US$0.00,4,4,100.00%,0,0.00%,0,0.00%,4,0,00:00:00,4
Georgia,(direct),(none),(not set),mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,2
Guernsey,(not set),(not set),(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:31,3
Ghana,(direct),(none),(not set),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:09:03,5
Ghana,(not set),(not set),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Gambia,google,cpc, BMM | Txt ~ AW - Tumbler,desktop,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,2
Guadeloupe,(direct),(none),(not set),desktop,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:19,5
Greece,(direct),(none),(not set),desktop,US$0.00,17,11,64.71%,0,0.00%,0,0.00%,11,0,01:31:49,68
Greece,(direct),(none),(not set),mobile,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,0,00:01:02,6
Greece,(not set),(not set),(not set),desktop,US$0.00,8,3,37.50%,1,12.50%,0,0.00%,5,0,00:55:32,30
Greece,google,cpc, BMM | Txt ~ AW - Hoodies - lower case description,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Greece,Partners,affiliate,Data Share Promo,desktop,US$0.00,4,3,75.00%,0,0.00%,0,0.00%,4,0,00:00:23,5
