# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20220901-20220930
# ----------------------------------------

Country,Source,Medium,Campaign,Device Category,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
Austria,(direct),(none),(not set),desktop,US$0.00,55,24,43.64%,1,1.82%,0,0.00%,55,55,02:11:40,225
Austria,(direct),(none),(not set),mobile,US$0.00,23,12,52.17%,0,0.00%,0,0.00%,23,23,00:52:54,63
Austria,(direct),(none),(not set),tablet,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:42,6
Australia,(direct),(none),(not set),desktop,US$0.00,334,187,55.99%,13,3.89%,0,0.00%,334,334,10:18:03,"1,102"
Australia,(direct),(none),(not set),mobile,US$0.00,177,93,52.54%,6,3.39%,0,0.00%,177,177,06:02:11,618
Australia,(direct),(none),(not set),tablet,US$0.00,12,5,41.67%,0,0.00%,0,0.00%,12,12,00:17:23,44
Australia,google,cpc,(not set),desktop,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,2,2,00:06:06,17
Australia,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Azerbaijan,(direct),(none),(not set),desktop,US$0.00,7,4,57.14%,0,0.00%,0,0.00%,7,7,00:28:00,18
Azerbaijan,(direct),(none),(not set),mobile,US$0.00,4,1,25.00%,0,0.00%,0,0.00%,4,4,00:02:53,26
Bosnia & Herzegovina,(direct),(none),(not set),desktop,US$0.00,5,4,80.00%,0,0.00%,0,0.00%,5,5,00:04:56,10
Bosnia & Herzegovina,(direct),(none),(not set),mobile,US$0.00,7,5,71.43%,0,0.00%,0,0.00%,7,7,00:03:10,10
Barbados,(direct),(none),(not set),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:01:30,7
Bangladesh,(direct),(none),(not set),desktop,US$0.00,58,27,46.55%,1,1.72%,0,0.00%,58,58,02:25:56,165
Bangladesh,(direct),(none),(not set),mobile,US$0.00,29,12,41.38%,1,3.45%,0,0.00%,29,29,00:26:47,84
Bangladesh,google,cpc, MIX | Txt ~ AW - T-shirts (set 1),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Bangladesh,google,cpc, MIX | Txt ~ AW - T-shirts (set 3),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Bangladesh,google,cpc, Test,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Belgium,(direct),(none),(not set),desktop,US$0.00,135,82,60.74%,2,1.48%,0,0.00%,134,135,04:34:18,289
Belgium,(direct),(none),(not set),mobile,US$0.00,48,27,56.25%,1,2.08%,0,0.00%,48,48,01:21:44,130
Belgium,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Bulgaria,(direct),(none),(not set),desktop,US$0.00,25,12,48.00%,1,4.00%,0,0.00%,25,25,00:58:49,92
Bulgaria,(direct),(none),(not set),mobile,US$0.00,11,4,36.36%,0,0.00%,0,0.00%,11,11,01:14:40,70
Bulgaria,(direct),(none),(not set),tablet,US$0.00,3,0,0.00%,0,0.00%,0,0.00%,3,3,00:24:10,31
Bulgaria,google,cpc, MIX | Txt ~ AW - Apparel,mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Bahrain,(direct),(none),(not set),desktop,US$0.00,4,1,25.00%,0,0.00%,0,0.00%,4,4,00:22:38,13
Bahrain,(direct),(none),(not set),mobile,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:00:39,3
Benin,(direct),(none),(not set),desktop,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,3,3,00:01:26,5
Benin,(direct),(none),(not set),mobile,US$0.00,9,3,33.33%,0,0.00%,0,0.00%,9,9,00:18:10,33
St. Barthélemy,(direct),(none),(not set),desktop,US$0.00,3,0,0.00%,0,0.00%,0,0.00%,3,3,01:05:34,20
St. Barthélemy,(direct),(none),(not set),mobile,US$0.00,5,1,20.00%,0,0.00%,0,0.00%,5,5,00:36:41,17
Bermuda,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Brunei,(direct),(none),(not set),desktop,US$0.00,5,4,80.00%,0,0.00%,0,0.00%,5,5,00:00:55,8
Brunei,(direct),(none),(not set),mobile,US$0.00,6,2,33.33%,0,0.00%,0,0.00%,6,6,00:04:32,17
Brunei,(direct),(none),(not set),tablet,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:02:00,3
Brunei,google,cpc,(not set),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:50,2
Bolivia,(direct),(none),(not set),desktop,US$0.00,15,8,53.33%,0,0.00%,0,0.00%,15,15,00:14:17,37
Bolivia,(direct),(none),(not set),mobile,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:00:08,3
Brazil,(direct),(none),(not set),desktop,US$0.00,536,290,54.10%,11,2.05%,0,0.00%,535,536,21:38:36,"1,738"
Brazil,(direct),(none),(not set),mobile,US$0.00,102,59,57.84%,1,0.98%,0,0.00%,102,102,03:43:22,392
Brazil,(direct),(none),(not set),tablet,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:16:30,7
Brazil,google,cpc, MIX | Txt ~ AW-Brand (US/Cali),mobile,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:15:56,4
Brazil,google,cpc,(not set),desktop,US$0.00,3,0,0.00%,0,0.00%,0,0.00%,3,3,01:00:40,116
Brazil,Partners,affiliate,Data Share Promo,desktop,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
Bahamas,(direct),(none),(not set),desktop,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,2,2,00:00:38,4
Bhutan,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Botswana,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Belarus,(direct),(none),(not set),desktop,US$0.00,17,10,58.82%,0,0.00%,0,0.00%,17,17,00:41:31,28
Belarus,(direct),(none),(not set),mobile,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,3,00:04:18,12
Canada,(direct),(none),(not set),mobile,US$0.00,418,155,37.08%,14,3.35%,0,0.00%,418,418,23:38:49,"2,239"
Canada,(direct),(none),(not set),tablet,US$0.00,25,14,56.00%,0,0.00%,0,0.00%,25,25,00:59:03,83
Canada,bing,cpc,MSFT - Brand,desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:44,2
Canada,google,cpc, BMM | Txt ~ AW - Hoodies,desktop,US$0.00,209,194,92.82%,0,0.00%,0,0.00%,209,209,00:07:24,230
Canada,google,cpc, BMM | Txt ~ AW - Hoodies,mobile,US$0.00,258,236,91.47%,0,0.00%,0,0.00%,258,258,00:59:52,287
Canada,google,cpc, BMM | Txt ~ AW - Hoodies,tablet,US$0.00,70,65,92.86%,0,0.00%,0,0.00%,70,70,00:17:12,79
Canada,google,cpc, BMM | Txt ~ AW - Tumbler,desktop,US$0.00,11,7,63.64%,0,0.00%,0,0.00%,11,11,00:02:56,18
Canada,google,cpc, BMM | Txt ~ AW - Tumbler,mobile,US$0.00,9,7,77.78%,0,0.00%,0,0.00%,9,9,00:01:29,15
Canada,google,cpc, BMM | Txt ~ AW - Tumbler,tablet,US$0.00,5,5,100.00%,0,0.00%,0,0.00%,5,5,00:00:00,5
Canada,google,cpc, EXA | Txt ~ AW - Hoodies,desktop,US$0.00,26,24,92.31%,0,0.00%,0,0.00%,26,26,00:02:21,30
Canada,google,cpc, EXA | Txt ~ AW - Hoodies,mobile,US$0.00,43,38,88.37%,1,2.33%,0,0.00%,43,43,00:18:02,59
Canada,google,cpc, EXA | Txt ~ AW - Hoodies,tablet,US$0.00,11,8,72.73%,0,0.00%,0,0.00%,11,11,00:01:25,15
Canada,google,cpc, MIX | Txt ~ AW - Apparel,desktop,US$0.00,19,3,15.79%,0,0.00%,0,0.00%,19,19,00:51:00,92
Canada,google,cpc, MIX | Txt ~ AW - Apparel,mobile,US$0.00,24,8,33.33%,0,0.00%,0,0.00%,24,24,01:07:55,116
Canada,google,cpc, MIX | Txt ~ AW - Bags,desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:03:39,5
Canada,google,cpc, MIX | Txt ~ AW - Drinkware,desktop,US$0.00,7,7,100.00%,0,0.00%,0,0.00%,7,7,00:00:00,7
Canada,google,cpc, MIX | Txt ~ AW - Drinkware,mobile,US$0.00,8,5,62.50%,0,0.00%,0,0.00%,8,8,00:01:31,14
Canada,google,cpc, MIX | Txt ~ AW - Drinkware,tablet,US$0.00,5,3,60.00%,0,0.00%,0,0.00%,5,5,00:01:00,8
Canada,google,cpc, MIX | Txt ~ AW - T-shirts,desktop,US$0.00,41,33,80.49%,0,0.00%,0,0.00%,41,41,00:08:20,59
Canada,google,cpc, MIX | Txt ~ AW - T-shirts,mobile,US$0.00,71,61,85.92%,0,0.00%,0,0.00%,71,71,00:16:48,87
Canada,google,cpc, MIX | Txt ~ AW - T-shirts,tablet,US$0.00,16,14,87.50%,0,0.00%,0,0.00%,16,16,00:01:01,20
Canada,google,cpc, MIX | Txt ~ AW - YouTube,desktop,US$0.00,21,11,52.38%,1,4.76%,0,0.00%,21,21,00:19:54,78
Canada,google,cpc, MIX | Txt ~ AW - YouTube,tablet,US$0.00,6,4,66.67%,0,0.00%,0,0.00%,6,6,00:00:46,8
Canada,google,cpc, MIX | Txt ~ AW-Brand (US/Cali),mobile,US$0.00,11,2,18.18%,0,0.00%,0,0.00%,11,11,02:17:30,87
Canada,google,cpc, MIX | Txt ~ AW-Brand (US/Cali),tablet,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:15:29,14
Canada,google,cpc, Test,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Canada,google,cpc,(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:13,2
Canada,google,cpc,(not set),mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
Congo - Kinshasa,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Congo - Brazzaville,(direct),(none),(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:01:32,2
Switzerland,(direct),(none),(not set),mobile,US$0.00,67,31,46.27%,3,4.48%,0,0.00%,67,67,03:07:21,236
Switzerland,(direct),(none),(not set),tablet,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:14:01,40
Switzerland,google,cpc, MIX | Txt ~ AW-Brand (US/Cali),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:01:57,5
Switzerland,google,cpc,(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:20,4
Switzerland,google,cpc,(not set),mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
Côte d’Ivoire,(direct),(none),(not set),desktop,US$0.00,5,5,100.00%,0,0.00%,0,0.00%,5,5,00:00:00,5
Côte d’Ivoire,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Chile,(direct),(none),(not set),desktop,US$0.00,123,63,51.22%,6,4.88%,0,0.00%,123,123,09:27:23,483
Chile,(direct),(none),(not set),mobile,US$0.00,16,9,56.25%,1,6.25%,0,0.00%,16,16,00:13:31,39
Chile,(direct),(none),(not set),tablet,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,3,00:02:11,5
Cameroon,(direct),(none),(not set),desktop,US$0.00,3,0,0.00%,0,0.00%,0,0.00%,3,3,00:01:50,7
Cameroon,(direct),(none),(not set),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:11:36,9
Cameroon,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
China,(direct),(none),(not set),desktop,US$0.00,275,211,76.73%,3,1.09%,0,0.00%,275,275,04:39:51,509
China,(direct),(none),(not set),mobile,US$0.00,281,198,70.46%,0,0.00%,0,0.00%,281,281,02:08:58,439
China,(direct),(none),(not set),tablet,US$0.00,6,6,100.00%,0,0.00%,0,0.00%,6,6,00:00:00,6
China,google,cpc, BMM | Txt ~ AW - Hoodies,desktop,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
China,google,cpc, MIX | Txt ~ AW - Drinkware,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Colombia,(direct),(none),(not set),mobile,US$0.00,26,10,38.46%,0,0.00%,0,0.00%,26,26,00:49:45,65
Colombia,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Colombia,google,cpc,(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:02:18,7
Colombia,google,cpc,(not set),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:02:18,4
Colombia,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:02:30,2
Costa Rica,(direct),(none),(not set),desktop,US$0.00,24,9,37.50%,0,0.00%,0,0.00%,24,24,02:34:42,202
Costa Rica,(direct),(none),(not set),mobile,US$0.00,7,1,14.29%,1,14.29%,0,0.00%,7,7,00:18:25,30
Costa Rica,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Cape Verde,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Cyprus,(direct),(none),(not set),desktop,US$0.00,11,5,45.45%,0,0.00%,0,0.00%,11,11,00:21:10,30
Cyprus,(direct),(none),(not set),mobile,US$0.00,4,0,0.00%,0,0.00%,0,0.00%,4,4,00:08:17,16
Cyprus,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Cyprus,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Czechia,(direct),(none),(not set),desktop,US$0.00,54,17,31.48%,2,3.70%,0,0.00%,54,54,02:21:58,299
Czechia,(direct),(none),(not set),mobile,US$0.00,30,14,46.67%,2,6.67%,0,0.00%,30,30,00:49:12,115
Czechia,google,cpc,(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:42,3
Czechia,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Germany,(direct),(none),(not set),desktop,US$0.00,602,348,57.81%,10,1.66%,0,0.00%,599,602,15:39:11,"1,612"
Germany,(direct),(none),(not set),tablet,US$0.00,12,7,58.33%,0,0.00%,0,0.00%,12,12,00:04:48,19
Germany,google,cpc, BMM | Txt ~ AW - Hoodies,mobile,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:00:12,3
Germany,google,cpc, MIX | Txt ~ AW-Brand (US/Cali),desktop,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
Germany,google,cpc, MIX | Txt ~ AW-Brand (US/Cali),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Germany,google,cpc,(not set),desktop,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
Germany,Partners,affiliate,Data Share Promo,desktop,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:00:17,3
Denmark,(direct),(none),(not set),desktop,US$0.00,183,93,50.82%,2,1.09%,0,0.00%,183,183,07:05:37,526
Denmark,(direct),(none),(not set),mobile,US$0.00,37,14,37.84%,1,2.70%,0,0.00%,37,37,00:55:31,109
Denmark,(direct),(none),(not set),tablet,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,3,00:00:34,4
Denmark,google,cpc,(not set),desktop,US$0.00,8,4,50.00%,0,0.00%,0,0.00%,8,8,00:06:02,23
Denmark,google,cpc,(not set),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:10,2
Denmark,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:01:36,2
Dominican Republic,(direct),(none),(not set),desktop,US$0.00,10,3,30.00%,0,0.00%,0,0.00%,10,10,00:20:52,24
Dominican Republic,(direct),(none),(not set),mobile,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,3,00:01:03,5
Dominican Republic,google,cpc, MIX | Txt ~ AW - Apparel,mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:03:50,11
Dominican Republic,google,cpc, MIX | Txt ~ AW - Bags,mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Dominican Republic,google,cpc,(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Algeria,(direct),(none),(not set),desktop,US$0.00,10,4,40.00%,0,0.00%,0,0.00%,10,10,01:05:17,29
Algeria,(direct),(none),(not set),mobile,US$0.00,5,2,40.00%,0,0.00%,0,0.00%,5,5,00:27:08,24
Algeria,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Ecuador,(direct),(none),(not set),desktop,US$0.00,35,22,62.86%,0,0.00%,0,0.00%,35,35,00:47:44,76
Ecuador,(direct),(none),(not set),mobile,US$0.00,4,2,50.00%,0,0.00%,0,0.00%,4,4,00:02:21,9
Estonia,(direct),(none),(not set),desktop,US$0.00,13,4,30.77%,0,0.00%,0,0.00%,13,13,00:13:53,48
Estonia,(direct),(none),(not set),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:12:24,19
Egypt,(direct),(none),(not set),desktop,US$0.00,135,76,56.30%,0,0.00%,0,0.00%,135,135,08:13:19,355
Egypt,(direct),(none),(not set),mobile,US$0.00,36,15,41.67%,0,0.00%,0,0.00%,36,36,01:41:00,134
Egypt,(direct),(none),(not set),tablet,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:08:07,4
Egypt,google,cpc,(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Spain,(direct),(none),(not set),mobile,US$0.00,119,79,66.39%,2,1.68%,0,0.00%,119,119,02:55:16,312
Spain,(direct),(none),(not set),tablet,US$0.00,9,5,55.56%,0,0.00%,0,0.00%,9,9,00:04:34,19
